Experience made the : 2022-15-11--09-50-51
Pos X; Pos Y; Pos Z; Timer; Is Touched; Speed
0,1800303; -0,01057346; 0,01793965; 13,52545; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,53973; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,5534; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,56715; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,58144; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,59643; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,61135; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,62395; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,63901; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,65047; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,66482; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,67896; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,69246; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,70656; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,72041; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,73409; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,74833; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,7619; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,77584; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,79011; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,80621; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,81816; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,83191; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,84581; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,85922; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,87323; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,88728; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,909; Missed; 0
0,1800303; -0,01057346; 0,01793965; 13,91616; Missed; 0
0,1800303; -0,01057346; 0
